 i and j  , i , j , nam , sk
 iandj , 59 , 204 , train_neg , MI
 iandj , 249 , 5068 , train_neg , MI
 iandj , 153 , 3049 , train_neg , MI
 iandj , 222 , 506 , train_neg , MI
 iandj , 186 , 2637 , train_neg , MI
 iandj , 13 , 428 , train_neg , MI
 iandj , 201 , 4449 , train_neg , MI
 iandj , 161 , 3579 , train_neg , MI
 iandj , 123 , 1334 , train_neg , MI
 iandj , 262 , 1003 , train_neg , MI
 iandj , 50 , 2827 , train_neg , MI
 iandj , 177 , 448 , train_neg , MI
 iandj , 219 , 3946 , train_neg , MI
 iandj , 238 , 314 , train_neg , MI
 iandj , 220 , 3896 , train_neg , MI
 iandj , 120 , 3582 , train_neg , MI
 iandj , 182 , 5249 , train_neg , MI
 iandj , 253 , 5372 , train_neg , MI
 iandj , 36 , 4964 , train_neg , MI
 iandj , 332 , 1860 , train_neg , MI
 iandj , 42 , 1390 , train_neg , MI
 iandj , 180 , 5723 , train_neg , MI
 iandj , 110 , 3630 , train_neg , MI
 iandj , 74 , 891 , train_neg , MI
 iandj , 70 , 2077 , train_neg , MI
 iandj , 265 , 4768 , train_neg , MI
 iandj , 148 , 3845 , train_neg , MI
 iandj , 108 , 5035 , train_neg , MI
 iandj , 78 , 5741 , train_neg , MI
 iandj , 103 , 5507 , train_neg , MI
 iandj , 4 , 2849 , train_neg , MI
 iandj , 243 , 977 , train_neg , MI
 iandj , 127 , 5777 , train_neg , MI
 iandj , 67 , 2889 , train_neg , MI
 iandj , 23 , 5607 , train_neg , MI
 iandj , 249 , 1997 , train_neg , MI
 iandj , 83 , 3783 , train_neg , MI
 iandj , 234 , 877 , train_neg , MI
 iandj , 241 , 2876 , train_neg , MI
 iandj , 134 , 2286 , train_neg , MI
 iandj , 210 , 2857 , train_neg , MI
 iandj , 26 , 2177 , train_neg , MI
 iandj , 168 , 1002 , train_neg , MI
 iandj , 8 , 4540 , train_neg , MI
 iandj , 84 , 1598 , train_neg , MI
 iandj , 264 , 472 , train_neg , MI
 iandj , 221 , 973 , train_neg , MI
 iandj , 267 , 2834 , train_neg , MI
 iandj , 299 , 3376 , train_neg , MI
 iandj , 216 , 3385 , train_neg , MI
 iandj , 289 , 5067 , train_neg , MI
 iandj , 15 , 4313 , train_neg , MI
 iandj , 102 , 2516 , train_neg , MI
 iandj , 323 , 517 , train_neg , MI
 iandj , 125 , 3480 , train_neg , MI
 iandj , 184 , 4656 , train_neg , MI
 iandj , 14 , 2465 , train_neg , MI
 iandj , 55 , 4273 , train_neg , MI
 iandj , 37 , 3291 , train_neg , MI
 iandj , 262 , 637 , train_neg , MI
 iandj , 111 , 5612 , train_neg , MI
 iandj , 249 , 2439 , train_neg , MI
 iandj , 121 , 4700 , train_neg , MI
 iandj , 193 , 3456 , train_neg , MI
 iandj , 249 , 447 , train_neg , MI
 iandj , 23 , 2803 , train_neg , MI
 iandj , 89 , 5103 , train_neg , MI
 iandj , 303 , 3508 , train_neg , MI
 iandj , 92 , 3610 , train_neg , MI
 iandj , 64 , 4112 , train_neg , MI
 iandj , 49 , 936 , train_neg , MI
 iandj , 155 , 3596 , train_neg , MI
 iandj , 317 , 3617 , train_neg , MI
 iandj , 21 , 5785 , train_neg , MI
 iandj , 24 , 2176 , train_neg , MI
 iandj , 142 , 1130 , train_neg , MI
 iandj , 236 , 4213 , train_neg , MI
 iandj , 273 , 4864 , train_neg , MI
 iandj , 20 , 1053 , train_neg , MI
 iandj , 23 , 5152 , train_neg , MI
 iandj , 29 , 5361 , train_neg , MI
 iandj , 64 , 1159 , train_neg , MI
 iandj , 329 , 2380 , train_neg , MI
 iandj , 160 , 1341 , train_neg , MI
 iandj , 9 , 1264 , train_neg , MI
 iandj , 162 , 534 , train_neg , MI
 iandj , 139 , 2891 , train_neg , MI
 iandj , 177 , 3275 , train_neg , MI
 iandj , 290 , 294 , train_neg , MI
 iandj , 61 , 914 , train_neg , MI
 iandj , 23 , 3299 , train_neg , MI
 iandj , 115 , 3036 , train_neg , MI
 iandj , 178 , 5775 , train_neg , MI
 iandj , 64 , 382 , train_neg , MI
 iandj , 234 , 4313 , train_neg , MI
 iandj , 179 , 3677 , train_neg , MI
 iandj , 32 , 4161 , train_neg , MI
 iandj , 143 , 1405 , train_neg , MI
 iandj , 268 , 3101 , train_neg , MI
 iandj , 218 , 1922 , train_neg , MI
 iandj , 91 , 1690 , train_neg , MI
 iandj , 66 , 5633 , train_neg , MI
 iandj , 61 , 792 , train_neg , MI
 iandj , 296 , 4496 , train_neg , MI
 iandj , 288 , 1340 , train_neg , MI
 iandj , 282 , 5713 , train_neg , MI
 iandj , 162 , 3007 , train_neg , MI
 iandj , 22 , 185 , train_neg , MI
 iandj , 93 , 1727 , train_neg , MI
 iandj , 263 , 4090 , train_neg , MI
 iandj , 1 , 111 , train_neg , MI
 iandj , 248 , 4658 , train_neg , MI
 iandj , 101 , 1276 , train_neg , MI
 iandj , 170 , 2826 , train_neg , MI
 iandj , 131 , 3410 , train_neg , MI
 iandj , 263 , 1155 , train_neg , MI
 iandj , 148 , 3726 , train_neg , MI
 iandj , 327 , 3359 , train_neg , MI
 iandj , 227 , 438 , train_neg , MI
 iandj , 297 , 4493 , train_neg , MI
 iandj , 203 , 1372 , train_neg , MI
 iandj , 8 , 1063 , train_neg , MI
 iandj , 323 , 2127 , train_neg , MI
 iandj , 114 , 1350 , train_neg , MI
 iandj , 124 , 5275 , train_neg , MI
 iandj , 292 , 5355 , train_neg , MI
 iandj , 118 , 1298 , train_neg , MI
 iandj , 111 , 5881 , train_neg , MI
 iandj , 292 , 1492 , train_neg , MI
 iandj , 310 , 5037 , train_neg , MI
 iandj , 298 , 4802 , train_neg , MI
 iandj , 239 , 2501 , train_neg , MI
 iandj , 227 , 2677 , train_neg , MI
 iandj , 153 , 5170 , train_neg , MI
 iandj , 320 , 438 , train_neg , MI
 iandj , 77 , 5535 , train_neg , MI
 iandj , 68 , 2376 , train_neg , MI
 iandj , 147 , 696 , train_neg , MI
 iandj , 203 , 407 , train_neg , MI
 iandj , 69 , 4852 , train_neg , MI
 iandj , 88 , 4154 , train_neg , MI
 iandj , 14 , 1001 , train_neg , MI
 iandj , 62 , 4510 , train_neg , MI
 iandj , 238 , 4894 , train_neg , MI
 iandj , 10 , 4846 , train_neg , MI
 iandj , 293 , 4505 , train_neg , MI
 iandj , 9 , 3916 , train_neg , MI
 iandj , 127 , 377 , train_neg , MI
 iandj , 272 , 5218 , train_neg , MI
 iandj , 284 , 4480 , train_neg , MI
 iandj , 41 , 2161 , train_neg , MI
 iandj , 231 , 4898 , train_neg , MI
 iandj , 321 , 5236 , train_neg , MI
 iandj , 250 , 5734 , train_neg , MI
 iandj , 49 , 1929 , train_neg , MI
 iandj , 47 , 133 , train_neg , MI
 iandj , 333 , 2732 , train_neg , MI
 iandj , 323 , 4598 , train_neg , MI
 iandj , 260 , 1807 , train_neg , MI
 iandj , 79 , 4970 , train_neg , MI
 iandj , 118 , 4148 , train_neg , MI
 iandj , 215 , 4964 , train_neg , MI
 iandj , 39 , 1130 , train_neg , MI
 iandj , 277 , 1422 , train_neg , MI
 iandj , 105 , 5758 , train_neg , MI
 iandj , 233 , 354 , train_neg , MI
 iandj , 12 , 5855 , train_neg , MI
 iandj , 322 , 2067 , train_neg , MI
 iandj , 59 , 5478 , train_neg , MI
 iandj , 194 , 4000 , train_neg , MI
 iandj , 248 , 4975 , train_neg , MI
 iandj , 105 , 1106 , train_neg , MI
 iandj , 62 , 5698 , train_neg , MI
 iandj , 278 , 3262 , train_neg , MI
 iandj , 38 , 4460 , train_neg , MI
 iandj , 288 , 1152 , train_neg , MI
 iandj , 269 , 719 , train_neg , MI
 iandj , 300 , 2617 , train_neg , MI
 iandj , 26 , 5367 , train_neg , MI
 iandj , 21 , 2723 , train_neg , MI
 iandj , 28 , 5158 , train_neg , MI
 iandj , 25 , 1020 , train_neg , MI
 iandj , 278 , 5847 , train_neg , MI
 iandj , 243 , 2887 , train_neg , MI
 iandj , 250 , 2912 , train_neg , MI
 iandj , 196 , 5029 , train_neg , MI
 iandj , 196 , 5218 , train_neg , MI
 iandj , 130 , 3820 , train_neg , MI
 iandj , 248 , 2089 , train_neg , MI
 iandj , 272 , 4023 , train_neg , MI
 iandj , 284 , 1622 , train_neg , MI
 iandj , 86 , 656 , train_neg , MI
 iandj , 37 , 4882 , train_neg , MI
 iandj , 255 , 1829 , train_neg , MI
 iandj , 186 , 740 , train_neg , MI
 iandj , 18 , 3315 , train_neg , MI
 iandj , 277 , 2807 , train_neg , MI
 iandj , 280 , 2097 , train_neg , MI
 iandj , 318 , 746 , train_neg , MI
 iandj , 215 , 486 , train_neg , MI
 iandj , 41 , 2483 , train_neg , MI
 iandj , 318 , 1762 , train_neg , MI
 iandj , 241 , 5084 , train_neg , MI
 iandj , 308 , 1793 , train_neg , MI
 iandj , 202 , 4918 , train_neg , MI
 iandj , 26 , 3138 , train_neg , MI
 iandj , 47 , 5943 , train_neg , MI
 iandj , 41 , 95 , train_neg , MI
 iandj , 296 , 2585 , train_neg , MI
 iandj , 144 , 3657 , train_neg , MI
 iandj , 138 , 5664 , train_neg , MI
 iandj , 24 , 5395 , train_neg , MI
 iandj , 53 , 155 , train_neg , MI
 iandj , 235 , 3579 , train_neg , MI
 iandj , 121 , 3845 , train_neg , MI
 iandj , 11 , 1787 , train_neg , MI
 iandj , 109 , 755 , train_neg , MI
 iandj , 41 , 4208 , train_neg , MI
 iandj , 105 , 825 , train_neg , MI
 iandj , 234 , 4916 , train_neg , MI
 iandj , 59 , 881 , train_neg , MI
 iandj , 204 , 1110 , train_neg , MI
 iandj , 245 , 1721 , train_neg , MI
 iandj , 274 , 4894 , train_neg , MI
 iandj , 103 , 4052 , train_neg , MI
 iandj , 82 , 188 , train_neg , MI
 iandj , 270 , 1405 , train_neg , MI
 iandj , 206 , 1255 , train_neg , MI
 iandj , 108 , 5833 , train_neg , MI
 iandj , 170 , 1501 , train_neg , MI
 iandj , 249 , 2898 , train_neg , MI
 iandj , 144 , 2008 , train_neg , MI
 iandj , 195 , 3804 , train_neg , MI
 iandj , 21 , 5520 , train_neg , MI
 iandj , 134 , 814 , train_neg , MI
 iandj , 293 , 564 , train_neg , MI
 iandj , 223 , 1403 , train_neg , MI
 iandj , 16 , 4541 , train_neg , MI
 iandj , 102 , 1122 , train_neg , MI
 iandj , 181 , 731 , train_neg , MI
 iandj , 223 , 2699 , train_neg , MI
 iandj , 325 , 2083 , train_neg , MI
 iandj , 285 , 521 , train_neg , MI
 iandj , 31 , 5289 , train_neg , MI
 iandj , 188 , 2395 , train_neg , MI
 iandj , 70 , 4261 , train_neg , MI
 iandj , 127 , 2767 , train_neg , MI
 iandj , 246 , 5406 , train_neg , MI
 iandj , 185 , 5651 , train_neg , MI
 iandj , 65 , 2636 , train_neg , MI
 iandj , 304 , 427 , train_neg , MI
 iandj , 309 , 2004 , train_neg , MI
 iandj , 87 , 1508 , train_neg , MI
 iandj , 192 , 2447 , train_neg , MI
 iandj , 128 , 1348 , train_neg , MI
 iandj , 202 , 4300 , train_neg , MI
 iandj , 118 , 4441 , train_neg , MI
 iandj , 243 , 703 , train_neg , MI
 iandj , 222 , 2661 , train_neg , MI
 iandj , 236 , 4462 , train_neg , MI
 iandj , 107 , 1422 , train_neg , MI
 iandj , 201 , 5618 , train_neg , MI
 iandj , 115 , 5044 , train_neg , MI
 iandj , 322 , 484 , train_neg , MI
 iandj , 230 , 2477 , train_neg , MI
 iandj , 308 , 5384 , train_neg , MI
 iandj , 35 , 194 , train_neg , MI
 iandj , 260 , 2520 , train_neg , MI
 iandj , 321 , 369 , train_neg , MI
 iandj , 258 , 4779 , train_neg , MI
 iandj , 43 , 3749 , train_neg , MI
 iandj , 242 , 4011 , train_neg , MI
 iandj , 44 , 1926 , train_neg , MI
 iandj , 305 , 2848 , train_neg , MI
 iandj , 13 , 2138 , train_neg , MI
 iandj , 296 , 5495 , train_neg , MI
 iandj , 164 , 325 , train_neg , MI
 iandj , 177 , 2183 , train_neg , MI
 iandj , 158 , 4577 , train_neg , MI
 iandj , 135 , 278 , train_neg , MI
 iandj , 162 , 999 , train_neg , MI
 iandj , 186 , 4736 , train_neg , MI
 iandj , 248 , 2767 , train_neg , MI
 iandj , 218 , 5767 , train_neg , MI
 iandj , 265 , 5602 , train_neg , MI
 iandj , 278 , 4248 , train_neg , MI
 iandj , 49 , 2062 , train_neg , MI
 iandj , 40 , 2676 , train_neg , MI
 iandj , 188 , 415 , train_neg , MI
 iandj , 206 , 1158 , train_neg , MI
 iandj , 28 , 1869 , train_neg , MI
 iandj , 133 , 3327 , train_neg , MI
 iandj , 5 , 4324 , train_neg , MI
 iandj , 228 , 1075 , train_neg , MI
 iandj , 177 , 1687 , train_neg , MI
 iandj , 55 , 1999 , train_neg , MI
 iandj , 256 , 4849 , train_neg , MI
 iandj , 15 , 5575 , train_neg , MI
 iandj , 150 , 5746 , train_neg , MI
 iandj , 209 , 3478 , train_neg , MI
 iandj , 274 , 2687 , train_neg , MI
 iandj , 67 , 4053 , train_neg , MI
 iandj , 234 , 1686 , train_neg , MI
 iandj , 76 , 5808 , train_neg , MI
 iandj , 299 , 1250 , train_neg , MI
 iandj , 79 , 2583 , train_neg , MI
 iandj , 277 , 5513 , train_neg , MI
 iandj , 32 , 1125 , train_neg , MI
 iandj , 132 , 3325 , train_neg , MI
 iandj , 276 , 1156 , train_neg , MI
 iandj , 284 , 1762 , train_neg , MI
 iandj , 152 , 5023 , train_neg , MI
 iandj , 83 , 903 , train_neg , MI
 iandj , 121 , 4915 , train_neg , MI
 iandj , 190 , 4295 , train_neg , MI
 iandj , 39 , 702 , train_neg , MI
 iandj , 212 , 4510 , train_neg , MI
 iandj , 89 , 4999 , train_neg , MI
 iandj , 8 , 1333 , train_neg , MI
 iandj , 22 , 585 , train_neg , MI
 iandj , 115 , 1981 , train_neg , MI
 iandj , 259 , 3889 , train_neg , MI
 iandj , 331 , 3570 , train_neg , MI
 iandj , 92 , 3724 , train_neg , MI
 iandj , 140 , 5202 , train_neg , MI
 iandj , 275 , 4457 , train_neg , MI
 iandj , 20 , 1457 , train_neg , MI
 iandj , 43 , 1888 , train_neg , MI
 iandj , 254 , 2041 , train_neg , MI
 iandj , 22 , 5359 , train_neg , MI
 iandj , 68 , 5207 , train_neg , MI
 iandj , 27 , 1626 , train_neg , MI
 iandj , 115 , 5443 , train_neg , MI
 iandj , 145 , 4062 , train_neg , MI
 iandj , 243 , 4249 , train_neg , MI
 iandj , 277 , 3644 , train_neg , MI
 iandj , 136 , 858 , train_neg , MI
 iandj , 150 , 3859 , train_neg , MI
 iandj , 192 , 1989 , train_neg , MI
 iandj , 268 , 5303 , train_neg , MI
 iandj , 126 , 3884 , train_neg , MI
 iandj , 155 , 2447 , train_neg , MI
 iandj , 292 , 5557 , train_neg , MI
 iandj , 100 , 3213 , train_neg , MI
 iandj , 25 , 1127 , train_neg , MI
 iandj , 78 , 567 , train_neg , MI
 iandj , 17 , 2695 , train_neg , MI
 iandj , 0 , 3063 , train_neg , MI
 iandj , 106 , 3793 , train_neg , MI
 iandj , 194 , 704 , train_neg , MI
 iandj , 225 , 366 , train_neg , MI
 iandj , 221 , 1041 , train_neg , MI
 iandj , 11 , 5529 , train_neg , MI
 iandj , 53 , 3341 , train_neg , MI
 iandj , 28 , 555 , train_neg , MI
 iandj , 331 , 5902 , train_neg , MI
 iandj , 308 , 3370 , train_neg , MI
 iandj , 29 , 2980 , train_neg , MI
 iandj , 203 , 2140 , train_neg , MI
 iandj , 168 , 2056 , train_neg , MI
 iandj , 87 , 1348 , train_neg , MI
 iandj , 175 , 3662 , train_neg , MI
 iandj , 8 , 1626 , train_neg , MI
 iandj , 138 , 2732 , train_neg , MI
 iandj , 194 , 897 , train_neg , MI
 iandj , 330 , 5594 , train_neg , MI
 iandj , 286 , 2572 , train_neg , MI
 iandj , 243 , 4771 , train_neg , MI
 iandj , 250 , 3512 , train_neg , MI
 iandj , 89 , 4587 , train_neg , MI
 iandj , 244 , 5036 , train_neg , MI
 iandj , 67 , 4104 , train_neg , MI
 iandj , 81 , 3573 , train_neg , MI
 iandj , 232 , 1584 , train_neg , MI
 iandj , 272 , 3478 , train_neg , MI
 iandj , 238 , 5468 , train_neg , MI
 iandj , 232 , 1425 , train_neg , MI
 iandj , 113 , 2950 , train_neg , MI
 iandj , 86 , 3372 , train_neg , MI
 iandj , 159 , 3403 , train_neg , MI
 iandj , 324 , 5680 , train_neg , MI
 iandj , 3 , 5217 , train_neg , MI
 iandj , 77 , 2817 , train_neg , MI
 iandj , 321 , 2017 , train_neg , MI
 iandj , 212 , 946 , train_neg , MI
 iandj , 238 , 598 , train_neg , MI
 iandj , 318 , 5368 , train_neg , MI
 iandj , 319 , 3084 , train_neg , MI
 iandj , 19 , 1252 , train_neg , MI
 iandj , 193 , 2226 , train_neg , MI
 iandj , 95 , 5928 , train_neg , MI
 iandj , 22 , 4068 , train_neg , MI
 iandj , 178 , 5486 , train_neg , MI
 iandj , 218 , 3777 , train_neg , MI
 iandj , 137 , 1032 , train_neg , MI
 iandj , 200 , 4521 , train_neg , MI
 iandj , 76 , 5620 , train_neg , MI
 iandj , 113 , 1210 , train_neg , MI
 iandj , 19 , 736 , train_neg , MI
 iandj , 219 , 5177 , train_neg , MI
 iandj , 132 , 1025 , train_neg , MI
 iandj , 320 , 5367 , train_neg , MI
 iandj , 308 , 5446 , train_neg , MI
 iandj , 44 , 3178 , train_neg , MI
 iandj , 120 , 4707 , train_neg , MI
 iandj , 324 , 5841 , train_neg , MI
 iandj , 138 , 4533 , train_neg , MI
 iandj , 2 , 5641 , train_neg , MI
 iandj , 116 , 1102 , train_neg , MI
 iandj , 155 , 964 , train_neg , MI
 iandj , 5 , 928 , train_neg , MI
 iandj , 109 , 2775 , train_neg , MI
 iandj , 119 , 1282 , train_neg , MI
 iandj , 5 , 4394 , train_neg , MI
 iandj , 308 , 5382 , train_neg , MI
 iandj , 17 , 1844 , train_neg , MI
 iandj , 48 , 5278 , train_neg , MI
 iandj , 287 , 1414 , train_neg , MI
 iandj , 273 , 5413 , train_neg , MI
 iandj , 177 , 917 , train_neg , MI
 iandj , 303 , 3356 , train_neg , MI
 iandj , 195 , 1312 , train_neg , MI
 iandj , 224 , 1035 , train_neg , MI
 iandj , 244 , 5582 , train_neg , MI
 iandj , 94 , 3012 , train_neg , MI
 iandj , 119 , 2653 , train_neg , MI
 iandj , 42 , 3271 , train_neg , MI
 iandj , 48 , 2092 , train_neg , MI
 iandj , 278 , 3859 , train_neg , MI
 iandj , 56 , 5304 , train_neg , MI
 iandj , 296 , 4368 , train_neg , MI
 iandj , 248 , 513 , train_neg , MI
 iandj , 226 , 1247 , train_neg , MI
 iandj , 261 , 2446 , train_neg , MI
 iandj , 215 , 2721 , train_neg , MI
 iandj , 44 , 3364 , train_neg , MI
 iandj , 67 , 2980 , train_neg , MI
 iandj , 35 , 3741 , train_neg , MI
 iandj , 63 , 3896 , train_neg , MI
 iandj , 69 , 4926 , train_neg , MI
 iandj , 135 , 3447 , train_neg , MI
 iandj , 178 , 2344 , train_neg , MI
 iandj , 11 , 3000 , train_neg , MI
 iandj , 191 , 1569 , train_neg , MI
 iandj , 260 , 3820 , train_neg , MI
 iandj , 191 , 2465 , train_neg , MI
 iandj , 315 , 2089 , train_neg , MI
 iandj , 108 , 4187 , train_neg , MI
 iandj , 123 , 492 , train_neg , MI
 iandj , 208 , 4660 , train_neg , MI
 iandj , 201 , 5906 , train_neg , MI
 iandj , 243 , 4604 , train_neg , MI
 iandj , 205 , 1783 , train_neg , MI
 iandj , 144 , 437 , train_neg , MI
 iandj , 221 , 4070 , train_neg , MI
 iandj , 1 , 5885 , train_neg , MI
 iandj , 141 , 5319 , train_neg , MI
 iandj , 114 , 4681 , train_neg , MI
 iandj , 257 , 4983 , train_neg , MI
 iandj , 238 , 4006 , train_neg , MI
 iandj , 98 , 242 , train_neg , MI
 iandj , 297 , 2258 , train_neg , MI
 iandj , 142 , 5855 , train_neg , MI
 iandj , 257 , 4812 , train_neg , MI
 iandj , 197 , 4848 , train_neg , MI
 iandj , 31 , 497 , train_neg , MI
 iandj , 271 , 3479 , train_neg , MI
 iandj , 275 , 1867 , train_neg , MI
 iandj , 23 , 4025 , train_neg , MI
 iandj , 94 , 2383 , train_neg , MI
 iandj , 331 , 3492 , train_neg , MI
 iandj , 223 , 3711 , train_neg , MI
 iandj , 297 , 727 , train_neg , MI
 iandj , 331 , 5484 , train_neg , MI
 iandj , 37 , 5491 , train_neg , MI
 iandj , 159 , 4700 , train_neg , MI
 iandj , 124 , 3390 , train_neg , MI
 iandj , 5 , 1721 , train_neg , MI
 iandj , 254 , 513 , train_neg , MI
 iandj , 325 , 4403 , train_neg , MI
 iandj , 5 , 4447 , train_neg , MI
 iandj , 112 , 5281 , train_neg , MI
 iandj , 82 , 4229 , train_neg , MI
 iandj , 70 , 4865 , train_neg , MI
 iandj , 112 , 5770 , train_neg , MI
 iandj , 153 , 5874 , train_neg , MI
 iandj , 258 , 3276 , train_neg , MI
 iandj , 118 , 1280 , train_neg , MI
 iandj , 5 , 2183 , train_neg , MI
 iandj , 41 , 5379 , train_neg , MI
 iandj , 78 , 1144 , train_neg , MI
 iandj , 152 , 4162 , train_neg , MI
 iandj , 302 , 4777 , train_neg , MI
 iandj , 286 , 4131 , train_neg , MI
 iandj , 199 , 961 , train_neg , MI
 iandj , 108 , 2186 , train_neg , MI
 iandj , 224 , 2626 , train_neg , MI
 iandj , 193 , 3068 , train_neg , MI
 iandj , 68 , 261 , train_neg , MI
 iandj , 302 , 4174 , train_neg , MI
 iandj , 164 , 2486 , train_neg , MI
 iandj , 25 , 335 , train_neg , MI
 iandj , 240 , 3046 , train_neg , MI
 iandj , 138 , 4689 , train_neg , MI
 iandj , 35 , 5395 , train_neg , MI
 iandj , 10 , 4160 , train_neg , MI
 iandj , 75 , 3089 , train_neg , MI
 iandj , 194 , 832 , train_neg , MI
 iandj , 99 , 1502 , train_neg , MI
 iandj , 83 , 5607 , train_neg , MI
 iandj , 58 , 4142 , train_neg , MI
 iandj , 231 , 2317 , train_neg , MI
 iandj , 308 , 1992 , train_neg , MI
 iandj , 321 , 4061 , train_neg , MI
 iandj , 255 , 3355 , train_neg , MI
 iandj , 0 , 1576 , train_neg , MI
 iandj , 332 , 1018 , train_neg , MI
 iandj , 264 , 3198 , train_neg , MI
 iandj , 251 , 276 , train_neg , MI
 iandj , 314 , 890 , train_neg , MI
 iandj , 120 , 271 , train_neg , MI
 iandj , 238 , 562 , train_neg , MI
 iandj , 312 , 3246 , train_neg , MI
 iandj , 202 , 2616 , train_neg , MI
 iandj , 188 , 2456 , train_neg , MI
 iandj , 200 , 3518 , train_neg , MI
 iandj , 65 , 963 , train_neg , MI
 iandj , 317 , 3156 , train_neg , MI
 iandj , 166 , 1780 , train_neg , MI
 iandj , 323 , 1873 , train_neg , MI
 iandj , 161 , 369 , train_neg , MI
 iandj , 2 , 5016 , train_neg , MI
 iandj , 261 , 955 , train_neg , MI
 iandj , 278 , 3343 , train_neg , MI
 iandj , 54 , 3347 , train_neg , MI
 iandj , 80 , 4053 , train_neg , MI
 iandj , 225 , 4173 , train_neg , MI
 iandj , 134 , 300 , train_neg , MI
 iandj , 98 , 2286 , train_neg , MI
 iandj , 262 , 5453 , train_neg , MI
 iandj , 238 , 1136 , train_neg , MI
 iandj , 130 , 3280 , train_neg , MI
 iandj , 122 , 2765 , train_neg , MI
 iandj , 60 , 3513 , train_neg , MI
 iandj , 102 , 2898 , train_neg , MI
 iandj , 16 , 1016 , train_neg , MI
 iandj , 116 , 635 , train_neg , MI
 iandj , 235 , 4629 , train_neg , MI
 iandj , 141 , 3445 , train_neg , MI
 iandj , 303 , 5111 , train_neg , MI
 iandj , 60 , 5281 , train_neg , MI
 iandj , 145 , 5210 , train_neg , MI
 iandj , 203 , 3845 , train_neg , MI
 iandj , 328 , 1890 , train_neg , MI
 iandj , 176 , 1534 , train_neg , MI
 iandj , 316 , 2224 , train_neg , MI
 iandj , 284 , 5730 , train_neg , MI
 iandj , 222 , 3814 , train_neg , MI
 iandj , 215 , 4713 , train_neg , MI
 iandj , 117 , 4048 , train_neg , MI
 iandj , 94 , 4228 , train_neg , MI
 iandj , 333 , 1193 , train_neg , MI
 iandj , 4 , 5317 , train_neg , MI
 iandj , 215 , 3954 , train_neg , MI
 iandj , 50 , 2792 , train_neg , MI
 iandj , 131 , 5168 , train_neg , MI
 iandj , 22 , 4598 , train_neg , MI
 iandj , 197 , 2995 , train_neg , MI
 iandj , 173 , 5137 , train_neg , MI
 iandj , 241 , 4154 , train_neg , MI
 iandj , 44 , 3000 , train_neg , MI
 iandj , 246 , 949 , train_neg , MI
 iandj , 78 , 3901 , train_neg , MI
 iandj , 94 , 847 , train_neg , MI
 iandj , 73 , 4445 , train_neg , MI
 iandj , 155 , 553 , train_neg , MI
 iandj , 265 , 5077 , train_neg , MI
 iandj , 231 , 5717 , train_neg , MI
 iandj , 320 , 371 , train_neg , MI
 iandj , 80 , 2829 , train_neg , MI
 iandj , 102 , 2265 , train_neg , MI
 iandj , 57 , 5935 , train_neg , MI
 iandj , 108 , 2705 , train_neg , MI
 iandj , 100 , 3990 , train_neg , MI
 iandj , 11 , 868 , train_neg , MI
 iandj , 160 , 1541 , train_neg , MI
 iandj , 94 , 1694 , train_neg , MI
 iandj , 10 , 25 , train_neg , MI
 iandj , 164 , 1330 , train_neg , MI
 iandj , 111 , 2250 , train_neg , MI
 iandj , 139 , 3130 , train_neg , MI
 iandj , 305 , 5560 , train_neg , MI
 iandj , 139 , 1711 , train_neg , MI
 iandj , 112 , 4326 , train_neg , MI
 iandj , 270 , 2808 , train_neg , MI
 iandj , 49 , 5071 , train_neg , MI
 iandj , 314 , 1745 , train_neg , MI
 iandj , 208 , 4111 , train_neg , MI
 iandj , 27 , 5539 , train_neg , MI
 iandj , 224 , 1552 , train_neg , MI
 iandj , 133 , 4371 , train_neg , MI
 iandj , 179 , 4610 , train_neg , MI
 iandj , 174 , 5085 , train_neg , MI
 iandj , 219 , 4518 , train_neg , MI
 iandj , 175 , 584 , train_neg , MI
 iandj , 165 , 3414 , train_neg , MI
 iandj , 255 , 1752 , train_neg , MI
 iandj , 307 , 3270 , train_neg , MI
 iandj , 259 , 916 , train_neg , MI
 iandj , 226 , 2859 , train_neg , MI
 iandj , 76 , 5944 , train_neg , MI
 iandj , 241 , 4962 , train_neg , MI
 iandj , 282 , 4958 , train_neg , MI
 iandj , 26 , 2206 , train_neg , MI
 iandj , 155 , 5167 , train_neg , MI
 iandj , 147 , 3999 , train_neg , MI
 iandj , 272 , 590 , train_neg , MI
 iandj , 84 , 4996 , train_neg , MI
 iandj , 145 , 4281 , train_neg , MI
 iandj , 43 , 1775 , train_neg , MI
 iandj , 23 , 860 , train_neg , MI
 iandj , 138 , 1470 , train_neg , MI
 iandj , 51 , 2188 , train_neg , MI
 iandj , 128 , 2705 , train_neg , MI
 iandj , 33 , 1744 , train_neg , MI
 iandj , 245 , 1621 , train_neg , MI
 iandj , 267 , 767 , train_neg , MI
 iandj , 78 , 5584 , train_neg , MI
 iandj , 182 , 5067 , train_neg , MI
 iandj , 242 , 1828 , train_neg , MI
 iandj , 73 , 3164 , train_neg , MI
 iandj , 237 , 2267 , train_neg , MI
 iandj , 47 , 3174 , train_neg , MI
 iandj , 242 , 4252 , train_neg , MI
 iandj , 39 , 3576 , train_neg , MI
 iandj , 181 , 4159 , train_neg , MI
 iandj , 188 , 758 , train_neg , MI
 iandj , 222 , 4897 , train_neg , MI
 iandj , 75 , 5285 , train_neg , MI
 iandj , 181 , 3389 , train_neg , MI
