 i and j  , i , j , nam , sk
iandj , 204 , 2486 , test_neg , SP
iandj , 182 , 1284 , test_neg , SP
iandj , 198 , 2533 , test_neg , SP
iandj , 135 , 3740 , test_neg , SP
iandj , 3 , 943 , test_neg , SP
iandj , 54 , 2853 , test_neg , SP
iandj , 235 , 3452 , test_neg , SP
iandj , 210 , 1567 , test_neg , SP
iandj , 270 , 1895 , test_neg , SP
iandj , 169 , 3020 , test_neg , SP
iandj , 136 , 1942 , test_neg , SP
iandj , 49 , 203 , test_neg , SP
iandj , 35 , 81 , test_neg , SP
iandj , 187 , 1409 , test_neg , SP
iandj , 90 , 3901 , test_neg , SP
iandj , 42 , 3346 , test_neg , SP
iandj , 38 , 1530 , test_neg , SP
iandj , 223 , 1572 , test_neg , SP
iandj , 10 , 3707 , test_neg , SP
iandj , 54 , 2991 , test_neg , SP
iandj , 310 , 4242 , test_neg , SP
iandj , 51 , 4227 , test_neg , SP
iandj , 265 , 3592 , test_neg , SP
iandj , 302 , 2486 , test_neg , SP
iandj , 66 , 1877 , test_neg , SP
iandj , 316 , 2226 , test_neg , SP
iandj , 65 , 1147 , test_neg , SP
iandj , 279 , 1921 , test_neg , SP
iandj , 209 , 2625 , test_neg , SP
iandj , 23 , 3258 , test_neg , SP
iandj , 167 , 1478 , test_neg , SP
iandj , 266 , 3210 , test_neg , SP
iandj , 293 , 2250 , test_neg , SP
iandj , 218 , 1871 , test_neg , SP
iandj , 52 , 2847 , test_neg , SP
iandj , 128 , 2815 , test_neg , SP
iandj , 93 , 2787 , test_neg , SP
iandj , 224 , 1397 , test_neg , SP
iandj , 278 , 1211 , test_neg , SP
iandj , 94 , 346 , test_neg , SP
iandj , 255 , 1323 , test_neg , SP
iandj , 325 , 1251 , test_neg , SP
iandj , 132 , 375 , test_neg , SP
iandj , 237 , 647 , test_neg , SP
iandj , 249 , 2298 , test_neg , SP
iandj , 90 , 3216 , test_neg , SP
iandj , 193 , 3106 , test_neg , SP
iandj , 229 , 4426 , test_neg , SP
iandj , 124 , 4217 , test_neg , SP
iandj , 0 , 4275 , test_neg , SP
iandj , 9 , 1651 , test_neg , SP
iandj , 169 , 1255 , test_neg , SP
iandj , 256 , 3328 , test_neg , SP
iandj , 228 , 604 , test_neg , SP
iandj , 35 , 537 , test_neg , SP
iandj , 311 , 3686 , test_neg , SP
iandj , 119 , 3147 , test_neg , SP
iandj , 44 , 3169 , test_neg , SP
iandj , 142 , 3658 , test_neg , SP
iandj , 184 , 3709 , test_neg , SP
iandj , 55 , 2488 , test_neg , SP
iandj , 70 , 960 , test_neg , SP
iandj , 138 , 3986 , test_neg , SP
iandj , 111 , 3656 , test_neg , SP
iandj , 193 , 3186 , test_neg , SP
iandj , 322 , 2685 , test_neg , SP
iandj , 196 , 1622 , test_neg , SP
iandj , 82 , 1731 , test_neg , SP
iandj , 16 , 1825 , test_neg , SP
iandj , 320 , 3943 , test_neg , SP
iandj , 115 , 854 , test_neg , SP
iandj , 90 , 1857 , test_neg , SP
iandj , 277 , 3798 , test_neg , SP
iandj , 90 , 1787 , test_neg , SP
iandj , 330 , 2576 , test_neg , SP
iandj , 151 , 4484 , test_neg , SP
iandj , 288 , 2220 , test_neg , SP
iandj , 163 , 360 , test_neg , SP
iandj , 250 , 784 , test_neg , SP
iandj , 99 , 1829 , test_neg , SP
iandj , 167 , 2558 , test_neg , SP
iandj , 48 , 435 , test_neg , SP
iandj , 333 , 948 , test_neg , SP
iandj , 300 , 1739 , test_neg , SP
iandj , 230 , 3006 , test_neg , SP
iandj , 252 , 3616 , test_neg , SP
iandj , 168 , 3721 , test_neg , SP
iandj , 308 , 463 , test_neg , SP
iandj , 84 , 363 , test_neg , SP
iandj , 51 , 3356 , test_neg , SP
iandj , 238 , 3925 , test_neg , SP
iandj , 193 , 325 , test_neg , SP
iandj , 129 , 2599 , test_neg , SP
iandj , 84 , 2840 , test_neg , SP
iandj , 6 , 179 , test_neg , SP
iandj , 334 , 530 , test_neg , SP
iandj , 292 , 4122 , test_neg , SP
iandj , 259 , 3357 , test_neg , SP
iandj , 320 , 535 , test_neg , SP
iandj , 286 , 3531 , test_neg , SP
iandj , 150 , 3910 , test_neg , SP
iandj , 203 , 4503 , test_neg , SP
iandj , 315 , 2182 , test_neg , SP
iandj , 231 , 1233 , test_neg , SP
iandj , 169 , 224 , test_neg , SP
iandj , 104 , 2815 , test_neg , SP
iandj , 95 , 4037 , test_neg , SP
iandj , 235 , 1866 , test_neg , SP
iandj , 141 , 3512 , test_neg , SP
iandj , 168 , 1966 , test_neg , SP
iandj , 266 , 366 , test_neg , SP
iandj , 54 , 4488 , test_neg , SP
iandj , 30 , 4190 , test_neg , SP
iandj , 245 , 4242 , test_neg , SP
iandj , 224 , 1386 , test_neg , SP
iandj , 172 , 1777 , test_neg , SP
iandj , 146 , 605 , test_neg , SP
iandj , 86 , 2750 , test_neg , SP
iandj , 296 , 2797 , test_neg , SP
iandj , 270 , 4195 , test_neg , SP
iandj , 238 , 2272 , test_neg , SP
iandj , 71 , 1528 , test_neg , SP
iandj , 87 , 4384 , test_neg , SP
iandj , 12 , 3676 , test_neg , SP
iandj , 180 , 865 , test_neg , SP
iandj , 20 , 1198 , test_neg , SP
iandj , 25 , 1366 , test_neg , SP
iandj , 21 , 1404 , test_neg , SP
iandj , 159 , 238 , test_neg , SP
iandj , 68 , 250 , test_neg , SP
iandj , 300 , 2128 , test_neg , SP
iandj , 328 , 3177 , test_neg , SP
iandj , 224 , 439 , test_neg , SP
iandj , 59 , 706 , test_neg , SP
iandj , 123 , 712 , test_neg , SP
iandj , 249 , 1409 , test_neg , SP
iandj , 16 , 1688 , test_neg , SP
iandj , 315 , 1078 , test_neg , SP
iandj , 297 , 2593 , test_neg , SP
iandj , 165 , 2871 , test_neg , SP
iandj , 265 , 3811 , test_neg , SP
iandj , 72 , 3649 , test_neg , SP
iandj , 51 , 260 , test_neg , SP
iandj , 31 , 2527 , test_neg , SP
iandj , 320 , 874 , test_neg , SP
iandj , 11 , 1051 , test_neg , SP
iandj , 16 , 400 , test_neg , SP
iandj , 330 , 1719 , test_neg , SP
iandj , 18 , 612 , test_neg , SP
iandj , 182 , 3389 , test_neg , SP
iandj , 16 , 4121 , test_neg , SP
iandj , 120 , 3107 , test_neg , SP
iandj , 288 , 292 , test_neg , SP
iandj , 23 , 1985 , test_neg , SP
iandj , 238 , 1532 , test_neg , SP
iandj , 5 , 667 , test_neg , SP
iandj , 258 , 4351 , test_neg , SP
iandj , 251 , 1964 , test_neg , SP
iandj , 56 , 1738 , test_neg , SP
iandj , 280 , 2148 , test_neg , SP
iandj , 21 , 1216 , test_neg , SP
iandj , 246 , 3895 , test_neg , SP
iandj , 216 , 806 , test_neg , SP
iandj , 1 , 2149 , test_neg , SP
iandj , 268 , 3298 , test_neg , SP
iandj , 150 , 3371 , test_neg , SP
iandj , 15 , 1683 , test_neg , SP
iandj , 47 , 945 , test_neg , SP
iandj , 69 , 630 , test_neg , SP
iandj , 328 , 1950 , test_neg , SP
iandj , 249 , 922 , test_neg , SP
iandj , 127 , 625 , test_neg , SP
iandj , 138 , 4219 , test_neg , SP
iandj , 329 , 725 , test_neg , SP
iandj , 333 , 2251 , test_neg , SP
iandj , 150 , 3498 , test_neg , SP
iandj , 10 , 4296 , test_neg , SP
iandj , 262 , 3696 , test_neg , SP
iandj , 252 , 3534 , test_neg , SP
iandj , 235 , 2945 , test_neg , SP
iandj , 13 , 1403 , test_neg , SP
iandj , 71 , 2120 , test_neg , SP
iandj , 38 , 1936 , test_neg , SP
iandj , 334 , 2492 , test_neg , SP
iandj , 326 , 3765 , test_neg , SP
iandj , 117 , 1633 , test_neg , SP
iandj , 106 , 2848 , test_neg , SP
iandj , 295 , 624 , test_neg , SP
iandj , 122 , 3563 , test_neg , SP
iandj , 48 , 3121 , test_neg , SP
iandj , 69 , 1570 , test_neg , SP
iandj , 93 , 1365 , test_neg , SP
iandj , 270 , 471 , test_neg , SP
iandj , 69 , 2062 , test_neg , SP
iandj , 273 , 4133 , test_neg , SP
iandj , 117 , 1871 , test_neg , SP
iandj , 161 , 2685 , test_neg , SP
iandj , 20 , 2111 , test_neg , SP
iandj , 45 , 3904 , test_neg , SP
iandj , 91 , 4315 , test_neg , SP
iandj , 282 , 1133 , test_neg , SP
iandj , 120 , 3061 , test_neg , SP
iandj , 33 , 4473 , test_neg , SP
iandj , 94 , 2730 , test_neg , SP
iandj , 266 , 3074 , test_neg , SP
iandj , 114 , 2252 , test_neg , SP
iandj , 322 , 2418 , test_neg , SP
iandj , 81 , 4085 , test_neg , SP
iandj , 43 , 4016 , test_neg , SP
iandj , 299 , 4020 , test_neg , SP
iandj , 169 , 3741 , test_neg , SP
iandj , 108 , 3059 , test_neg , SP
iandj , 328 , 2317 , test_neg , SP
iandj , 173 , 1515 , test_neg , SP
iandj , 195 , 758 , test_neg , SP
iandj , 114 , 2044 , test_neg , SP
iandj , 32 , 4208 , test_neg , SP
iandj , 142 , 1054 , test_neg , SP
iandj , 267 , 317 , test_neg , SP
iandj , 96 , 4057 , test_neg , SP
iandj , 157 , 4001 , test_neg , SP
iandj , 125 , 1377 , test_neg , SP
iandj , 88 , 923 , test_neg , SP
iandj , 254 , 3595 , test_neg , SP
iandj , 212 , 2652 , test_neg , SP
iandj , 297 , 3896 , test_neg , SP
iandj , 207 , 2917 , test_neg , SP
iandj , 259 , 3363 , test_neg , SP
iandj , 244 , 3717 , test_neg , SP
iandj , 24 , 2177 , test_neg , SP
iandj , 61 , 3173 , test_neg , SP
iandj , 101 , 4339 , test_neg , SP
iandj , 260 , 3344 , test_neg , SP
iandj , 261 , 2643 , test_neg , SP
iandj , 199 , 3635 , test_neg , SP
iandj , 271 , 2791 , test_neg , SP
iandj , 280 , 398 , test_neg , SP
iandj , 40 , 2541 , test_neg , SP
iandj , 9 , 3020 , test_neg , SP
iandj , 293 , 1794 , test_neg , SP
iandj , 113 , 4085 , test_neg , SP
iandj , 130 , 2498 , test_neg , SP
iandj , 45 , 2218 , test_neg , SP
iandj , 330 , 4151 , test_neg , SP
iandj , 274 , 2468 , test_neg , SP
iandj , 137 , 807 , test_neg , SP
iandj , 205 , 4080 , test_neg , SP
iandj , 150 , 1103 , test_neg , SP
iandj , 54 , 924 , test_neg , SP
iandj , 220 , 1723 , test_neg , SP
iandj , 101 , 1498 , test_neg , SP
iandj , 193 , 642 , test_neg , SP
iandj , 125 , 4392 , test_neg , SP
iandj , 106 , 865 , test_neg , SP
iandj , 151 , 2245 , test_neg , SP
iandj , 88 , 3424 , test_neg , SP
iandj , 211 , 1612 , test_neg , SP
iandj , 65 , 2084 , test_neg , SP
iandj , 304 , 661 , test_neg , SP
iandj , 259 , 3341 , test_neg , SP
iandj , 256 , 591 , test_neg , SP
iandj , 259 , 2830 , test_neg , SP
iandj , 23 , 1037 , test_neg , SP
iandj , 96 , 1582 , test_neg , SP
iandj , 209 , 3894 , test_neg , SP
iandj , 195 , 727 , test_neg , SP
iandj , 20 , 2988 , test_neg , SP
iandj , 39 , 2459 , test_neg , SP
iandj , 324 , 2095 , test_neg , SP
iandj , 275 , 4077 , test_neg , SP
iandj , 37 , 4206 , test_neg , SP
iandj , 294 , 1337 , test_neg , SP
iandj , 148 , 4091 , test_neg , SP
iandj , 3 , 1639 , test_neg , SP
iandj , 200 , 367 , test_neg , SP
iandj , 99 , 1073 , test_neg , SP
iandj , 37 , 3064 , test_neg , SP
iandj , 228 , 3510 , test_neg , SP
iandj , 93 , 2854 , test_neg , SP
iandj , 201 , 1908 , test_neg , SP
iandj , 5 , 4006 , test_neg , SP
iandj , 233 , 1857 , test_neg , SP
iandj , 194 , 3016 , test_neg , SP
iandj , 311 , 4162 , test_neg , SP
iandj , 102 , 3254 , test_neg , SP
iandj , 185 , 459 , test_neg , SP
iandj , 103 , 2581 , test_neg , SP
iandj , 46 , 1458 , test_neg , SP
iandj , 145 , 1399 , test_neg , SP
iandj , 117 , 2272 , test_neg , SP
iandj , 302 , 4294 , test_neg , SP
iandj , 131 , 1996 , test_neg , SP
iandj , 98 , 285 , test_neg , SP
iandj , 309 , 1051 , test_neg , SP
iandj , 259 , 731 , test_neg , SP
iandj , 81 , 126 , test_neg , SP
iandj , 154 , 2463 , test_neg , SP
iandj , 300 , 1473 , test_neg , SP
iandj , 94 , 3540 , test_neg , SP
iandj , 147 , 3368 , test_neg , SP
iandj , 119 , 3477 , test_neg , SP
iandj , 33 , 2808 , test_neg , SP
iandj , 33 , 322 , test_neg , SP
iandj , 282 , 3425 , test_neg , SP
iandj , 76 , 2235 , test_neg , SP
iandj , 77 , 3514 , test_neg , SP
iandj , 64 , 359 , test_neg , SP
iandj , 176 , 1861 , test_neg , SP
iandj , 10 , 966 , test_neg , SP
iandj , 272 , 1078 , test_neg , SP
iandj , 168 , 4057 , test_neg , SP
iandj , 26 , 1550 , test_neg , SP
iandj , 271 , 4476 , test_neg , SP
iandj , 158 , 876 , test_neg , SP
iandj , 139 , 2332 , test_neg , SP
iandj , 324 , 2170 , test_neg , SP
iandj , 306 , 2423 , test_neg , SP
iandj , 327 , 904 , test_neg , SP
iandj , 80 , 1272 , test_neg , SP
iandj , 11 , 1408 , test_neg , SP
iandj , 90 , 3732 , test_neg , SP
iandj , 145 , 394 , test_neg , SP
iandj , 123 , 1905 , test_neg , SP
iandj , 65 , 3471 , test_neg , SP
iandj , 151 , 1486 , test_neg , SP
iandj , 42 , 904 , test_neg , SP
iandj , 290 , 396 , test_neg , SP
iandj , 159 , 1977 , test_neg , SP
iandj , 271 , 3058 , test_neg , SP
iandj , 151 , 404 , test_neg , SP
iandj , 259 , 4297 , test_neg , SP
iandj , 145 , 1753 , test_neg , SP
iandj , 138 , 2340 , test_neg , SP
iandj , 268 , 2094 , test_neg , SP
iandj , 65 , 2996 , test_neg , SP
iandj , 85 , 2882 , test_neg , SP
iandj , 328 , 990 , test_neg , SP
iandj , 86 , 2157 , test_neg , SP
iandj , 286 , 4105 , test_neg , SP
iandj , 160 , 2598 , test_neg , SP
iandj , 89 , 2321 , test_neg , SP
iandj , 160 , 4467 , test_neg , SP
iandj , 25 , 2798 , test_neg , SP
iandj , 3 , 483 , test_neg , SP
iandj , 307 , 3902 , test_neg , SP
iandj , 266 , 1205 , test_neg , SP
iandj , 125 , 2389 , test_neg , SP
iandj , 125 , 1092 , test_neg , SP
iandj , 36 , 4012 , test_neg , SP
iandj , 153 , 3914 , test_neg , SP
iandj , 240 , 397 , test_neg , SP
iandj , 223 , 1550 , test_neg , SP
iandj , 145 , 2638 , test_neg , SP
iandj , 90 , 4419 , test_neg , SP
iandj , 98 , 3344 , test_neg , SP
iandj , 154 , 743 , test_neg , SP
iandj , 93 , 2499 , test_neg , SP
iandj , 89 , 1075 , test_neg , SP
iandj , 220 , 4066 , test_neg , SP
iandj , 268 , 1976 , test_neg , SP
iandj , 114 , 4042 , test_neg , SP
iandj , 111 , 1774 , test_neg , SP
iandj , 284 , 3212 , test_neg , SP
iandj , 223 , 1906 , test_neg , SP
iandj , 142 , 1731 , test_neg , SP
iandj , 15 , 200 , test_neg , SP
iandj , 45 , 3618 , test_neg , SP
iandj , 43 , 3000 , test_neg , SP
iandj , 0 , 2483 , test_neg , SP
iandj , 137 , 2595 , test_neg , SP
iandj , 29 , 525 , test_neg , SP
iandj , 232 , 1024 , test_neg , SP
iandj , 26 , 875 , test_neg , SP
iandj , 272 , 4204 , test_neg , SP
iandj , 47 , 76 , test_neg , SP
iandj , 231 , 3961 , test_neg , SP
iandj , 74 , 1594 , test_neg , SP
iandj , 23 , 2656 , test_neg , SP
iandj , 330 , 1169 , test_neg , SP
iandj , 195 , 3351 , test_neg , SP
iandj , 61 , 2490 , test_neg , SP
iandj , 106 , 1037 , test_neg , SP
iandj , 290 , 2669 , test_neg , SP
iandj , 45 , 3772 , test_neg , SP
iandj , 303 , 3310 , test_neg , SP
iandj , 212 , 3476 , test_neg , SP
iandj , 75 , 3074 , test_neg , SP
iandj , 149 , 166 , test_neg , SP
iandj , 301 , 1230 , test_neg , SP
iandj , 4 , 2642 , test_neg , SP
iandj , 184 , 2355 , test_neg , SP
iandj , 224 , 1460 , test_neg , SP
iandj , 56 , 2584 , test_neg , SP
iandj , 67 , 789 , test_neg , SP
iandj , 233 , 1441 , test_neg , SP
iandj , 77 , 3649 , test_neg , SP
iandj , 26 , 3361 , test_neg , SP
iandj , 104 , 3301 , test_neg , SP
iandj , 234 , 993 , test_neg , SP
iandj , 17 , 340 , test_neg , SP
iandj , 59 , 2195 , test_neg , SP
iandj , 99 , 4211 , test_neg , SP
iandj , 203 , 2138 , test_neg , SP
iandj , 166 , 3913 , test_neg , SP
iandj , 58 , 136 , test_neg , SP
iandj , 16 , 1568 , test_neg , SP
iandj , 27 , 3556 , test_neg , SP
iandj , 283 , 2668 , test_neg , SP
iandj , 197 , 1431 , test_neg , SP
iandj , 321 , 1960 , test_neg , SP
iandj , 196 , 1999 , test_neg , SP
iandj , 306 , 351 , test_neg , SP
iandj , 151 , 4333 , test_neg , SP
iandj , 272 , 1226 , test_neg , SP
iandj , 207 , 2141 , test_neg , SP
iandj , 266 , 765 , test_neg , SP
iandj , 236 , 1491 , test_neg , SP
iandj , 195 , 511 , test_neg , SP
iandj , 194 , 3664 , test_neg , SP
iandj , 4 , 331 , test_neg , SP
iandj , 245 , 4319 , test_neg , SP
iandj , 191 , 2821 , test_neg , SP
iandj , 70 , 2376 , test_neg , SP
iandj , 303 , 1994 , test_neg , SP
iandj , 257 , 2535 , test_neg , SP
iandj , 174 , 4131 , test_neg , SP
iandj , 10 , 2424 , test_neg , SP
iandj , 278 , 2884 , test_neg , SP
iandj , 226 , 1703 , test_neg , SP
iandj , 298 , 863 , test_neg , SP
iandj , 283 , 1679 , test_neg , SP
iandj , 35 , 272 , test_neg , SP
iandj , 137 , 3366 , test_neg , SP
iandj , 258 , 3291 , test_neg , SP
iandj , 66 , 953 , test_neg , SP
iandj , 19 , 3132 , test_neg , SP
iandj , 72 , 4485 , test_neg , SP
iandj , 82 , 3270 , test_neg , SP
iandj , 309 , 2352 , test_neg , SP
iandj , 84 , 362 , test_neg , SP
iandj , 111 , 693 , test_neg , SP
iandj , 233 , 422 , test_neg , SP
iandj , 186 , 3905 , test_neg , SP
iandj , 164 , 1407 , test_neg , SP
iandj , 100 , 1538 , test_neg , SP
iandj , 289 , 2108 , test_neg , SP
iandj , 283 , 1635 , test_neg , SP
iandj , 74 , 3212 , test_neg , SP
iandj , 224 , 331 , test_neg , SP
iandj , 200 , 1213 , test_neg , SP
iandj , 219 , 633 , test_neg , SP
iandj , 197 , 864 , test_neg , SP
iandj , 68 , 1501 , test_neg , SP
iandj , 218 , 3712 , test_neg , SP
iandj , 236 , 3124 , test_neg , SP
iandj , 67 , 1619 , test_neg , SP
iandj , 44 , 2626 , test_neg , SP
iandj , 90 , 1660 , test_neg , SP
iandj , 265 , 3802 , test_neg , SP
iandj , 75 , 2659 , test_neg , SP
iandj , 144 , 4115 , test_neg , SP
iandj , 93 , 3395 , test_neg , SP
iandj , 8 , 1850 , test_neg , SP
iandj , 199 , 599 , test_neg , SP
iandj , 321 , 3275 , test_neg , SP
iandj , 69 , 3460 , test_neg , SP
iandj , 22 , 1717 , test_neg , SP
iandj , 279 , 3616 , test_neg , SP
iandj , 182 , 2860 , test_neg , SP
iandj , 324 , 1796 , test_neg , SP
iandj , 159 , 2196 , test_neg , SP
iandj , 196 , 3013 , test_neg , SP
iandj , 152 , 1129 , test_neg , SP
iandj , 270 , 3306 , test_neg , SP
iandj , 114 , 811 , test_neg , SP
iandj , 238 , 1228 , test_neg , SP
iandj , 99 , 801 , test_neg , SP
iandj , 79 , 2680 , test_neg , SP
iandj , 63 , 4499 , test_neg , SP
iandj , 59 , 1976 , test_neg , SP
iandj , 128 , 2168 , test_neg , SP
iandj , 9 , 2632 , test_neg , SP
iandj , 160 , 4218 , test_neg , SP
iandj , 178 , 2530 , test_neg , SP
iandj , 290 , 931 , test_neg , SP
iandj , 275 , 385 , test_neg , SP
iandj , 117 , 1934 , test_neg , SP
iandj , 17 , 1137 , test_neg , SP
iandj , 320 , 3267 , test_neg , SP
iandj , 251 , 1809 , test_neg , SP
iandj , 244 , 301 , test_neg , SP
iandj , 334 , 3358 , test_neg , SP
iandj , 173 , 2866 , test_neg , SP
iandj , 162 , 2041 , test_neg , SP
iandj , 279 , 4044 , test_neg , SP
iandj , 226 , 2854 , test_neg , SP
iandj , 31 , 702 , test_neg , SP
iandj , 322 , 2495 , test_neg , SP
iandj , 113 , 4387 , test_neg , SP
iandj , 155 , 4253 , test_neg , SP
iandj , 189 , 2988 , test_neg , SP
iandj , 55 , 4167 , test_neg , SP
iandj , 120 , 2268 , test_neg , SP
iandj , 86 , 3694 , test_neg , SP
iandj , 162 , 2901 , test_neg , SP
iandj , 19 , 2788 , test_neg , SP
iandj , 250 , 3331 , test_neg , SP
iandj , 220 , 3763 , test_neg , SP
iandj , 46 , 4255 , test_neg , SP
iandj , 138 , 900 , test_neg , SP
iandj , 26 , 2997 , test_neg , SP
iandj , 102 , 1714 , test_neg , SP
iandj , 103 , 1980 , test_neg , SP
iandj , 268 , 1127 , test_neg , SP
iandj , 303 , 2466 , test_neg , SP
iandj , 295 , 3307 , test_neg , SP
iandj , 121 , 2683 , test_neg , SP
iandj , 243 , 3510 , test_neg , SP
iandj , 253 , 4203 , test_neg , SP
iandj , 35 , 2694 , test_neg , SP
iandj , 144 , 3613 , test_neg , SP
iandj , 56 , 3597 , test_neg , SP
iandj , 178 , 4425 , test_neg , SP
iandj , 18 , 1119 , test_neg , SP
iandj , 230 , 3147 , test_neg , SP
iandj , 22 , 351 , test_neg , SP
iandj , 186 , 1308 , test_neg , SP
iandj , 44 , 3592 , test_neg , SP
iandj , 206 , 701 , test_neg , SP
iandj , 322 , 3961 , test_neg , SP
iandj , 217 , 2468 , test_neg , SP
iandj , 313 , 1218 , test_neg , SP
iandj , 215 , 944 , test_neg , SP
iandj , 215 , 4040 , test_neg , SP
iandj , 26 , 696 , test_neg , SP
iandj , 314 , 3689 , test_neg , SP
iandj , 145 , 3954 , test_neg , SP
iandj , 269 , 4212 , test_neg , SP
iandj , 315 , 439 , test_neg , SP
iandj , 186 , 2887 , test_neg , SP
iandj , 87 , 1916 , test_neg , SP
iandj , 77 , 4313 , test_neg , SP
iandj , 334 , 1291 , test_neg , SP
iandj , 41 , 679 , test_neg , SP
iandj , 75 , 541 , test_neg , SP
iandj , 313 , 2587 , test_neg , SP
iandj , 1 , 4113 , test_neg , SP
iandj , 90 , 3712 , test_neg , SP
iandj , 283 , 1130 , test_neg , SP
iandj , 283 , 2424 , test_neg , SP
iandj , 299 , 691 , test_neg , SP
iandj , 70 , 3666 , test_neg , SP
iandj , 78 , 1634 , test_neg , SP
iandj , 288 , 3896 , test_neg , SP
iandj , 84 , 1837 , test_neg , SP
iandj , 185 , 1939 , test_neg , SP
iandj , 24 , 2979 , test_neg , SP
iandj , 140 , 3733 , test_neg , SP
iandj , 253 , 1121 , test_neg , SP
iandj , 40 , 3413 , test_neg , SP
iandj , 238 , 4113 , test_neg , SP
iandj , 237 , 3134 , test_neg , SP
iandj , 187 , 3018 , test_neg , SP
iandj , 272 , 3630 , test_neg , SP
iandj , 244 , 2972 , test_neg , SP
iandj , 325 , 1073 , test_neg , SP
iandj , 65 , 4380 , test_neg , SP
iandj , 231 , 3086 , test_neg , SP
iandj , 147 , 2332 , test_neg , SP
iandj , 159 , 506 , test_neg , SP
iandj , 28 , 2799 , test_neg , SP
iandj , 30 , 2402 , test_neg , SP
iandj , 183 , 2191 , test_neg , SP
iandj , 198 , 262 , test_neg , SP
iandj , 60 , 717 , test_neg , SP
iandj , 92 , 268 , test_neg , SP
iandj , 120 , 1956 , test_neg , SP
iandj , 313 , 1644 , test_neg , SP
iandj , 219 , 640 , test_neg , SP
iandj , 203 , 429 , test_neg , SP
iandj , 60 , 1051 , test_neg , SP
iandj , 232 , 1552 , test_neg , SP
iandj , 81 , 3043 , test_neg , SP
iandj , 249 , 1644 , test_neg , SP
iandj , 3 , 2669 , test_neg , SP
iandj , 3 , 3907 , test_neg , SP
iandj , 295 , 2772 , test_neg , SP
iandj , 272 , 3036 , test_neg , SP
iandj , 38 , 712 , test_neg , SP
iandj , 180 , 2359 , test_neg , SP
iandj , 42 , 2768 , test_neg , SP
iandj , 306 , 1605 , test_neg , SP
iandj , 174 , 2626 , test_neg , SP
iandj , 243 , 4480 , test_neg , SP
iandj , 36 , 3390 , test_neg , SP
iandj , 64 , 2868 , test_neg , SP
iandj , 251 , 996 , test_neg , SP
iandj , 254 , 1631 , test_neg , SP
iandj , 104 , 1624 , test_neg , SP
iandj , 324 , 1611 , test_neg , SP
iandj , 148 , 948 , test_neg , SP
iandj , 208 , 1553 , test_neg , SP
iandj , 296 , 614 , test_neg , SP
iandj , 207 , 1545 , test_neg , SP
iandj , 47 , 4466 , test_neg , SP
iandj , 94 , 2287 , test_neg , SP
iandj , 53 , 2017 , test_neg , SP
iandj , 32 , 2398 , test_neg , SP
iandj , 95 , 1320 , test_neg , SP
iandj , 206 , 216 , test_neg , SP
iandj , 298 , 1759 , test_neg , SP
iandj , 180 , 4150 , test_neg , SP
iandj , 332 , 2915 , test_neg , SP
iandj , 78 , 4197 , test_neg , SP
iandj , 46 , 1506 , test_neg , SP
iandj , 92 , 1568 , test_neg , SP
iandj , 259 , 1363 , test_neg , SP
iandj , 27 , 3432 , test_neg , SP
iandj , 81 , 114 , test_neg , SP
iandj , 39 , 4179 , test_neg , SP
iandj , 121 , 1005 , test_neg , SP
iandj , 255 , 3804 , test_neg , SP
iandj , 23 , 2347 , test_neg , SP
iandj , 274 , 2465 , test_neg , SP
iandj , 250 , 3532 , test_neg , SP
iandj , 166 , 3708 , test_neg , SP
iandj , 288 , 4232 , test_neg , SP
iandj , 302 , 470 , test_neg , SP
iandj , 243 , 2181 , test_neg , SP
iandj , 11 , 2993 , test_neg , SP
iandj , 191 , 1610 , test_neg , SP
iandj , 278 , 429 , test_neg , SP
iandj , 258 , 2651 , test_neg , SP
iandj , 273 , 769 , test_neg , SP
iandj , 230 , 3599 , test_neg , SP
iandj , 255 , 3044 , test_neg , SP
iandj , 152 , 1710 , test_neg , SP
iandj , 191 , 3098 , test_neg , SP
iandj , 316 , 1138 , test_neg , SP
iandj , 23 , 2386 , test_neg , SP
iandj , 21 , 3370 , test_neg , SP
iandj , 168 , 2908 , test_neg , SP
iandj , 17 , 4170 , test_neg , SP
iandj , 265 , 963 , test_neg , SP
iandj , 143 , 3819 , test_neg , SP
iandj , 315 , 449 , test_neg , SP
iandj , 3 , 2155 , test_neg , SP
iandj , 39 , 1448 , test_neg , SP
iandj , 193 , 503 , test_neg , SP
iandj , 290 , 4161 , test_neg , SP
iandj , 167 , 2595 , test_neg , SP
iandj , 21 , 3675 , test_neg , SP
iandj , 97 , 3176 , test_neg , SP
iandj , 147 , 2713 , test_neg , SP
iandj , 255 , 1255 , test_neg , SP
iandj , 114 , 1703 , test_neg , SP
iandj , 111 , 2783 , test_neg , SP
iandj , 175 , 2622 , test_neg , SP
iandj , 23 , 4428 , test_neg , SP
iandj , 330 , 1963 , test_neg , SP
iandj , 173 , 1832 , test_neg , SP
iandj , 273 , 792 , test_neg , SP
iandj , 286 , 3463 , test_neg , SP
iandj , 39 , 1225 , test_neg , SP
iandj , 236 , 2698 , test_neg , SP
iandj , 205 , 3646 , test_neg , SP
iandj , 61 , 4257 , test_neg , SP
iandj , 197 , 4173 , test_neg , SP
iandj , 135 , 416 , test_neg , SP
iandj , 298 , 346 , test_neg , SP
iandj , 295 , 815 , test_neg , SP
iandj , 168 , 184 , test_neg , SP
