, i and j  , i , j , nam , sk
2781, iandj ,229,4426, test_neg , MI
2782, iandj ,124,4217, test_neg , MI
2783, iandj ,0,4275, test_neg , MI
2784, iandj ,9,1651, test_neg , MI
2785, iandj ,169,1255, test_neg , MI
2786, iandj ,256,3328, test_neg , MI
2787, iandj ,228,604, test_neg , MI
2788, iandj ,35,537, test_neg , MI
2789, iandj ,311,3686, test_neg , MI
2790, iandj ,119,3147, test_neg , MI
2791, iandj ,44,3169, test_neg , MI
2792, iandj ,142,3658, test_neg , MI
2793, iandj ,184,3709, test_neg , MI
2794, iandj ,55,2488, test_neg , MI
2795, iandj ,70,960, test_neg , MI
2796, iandj ,138,3986, test_neg , MI
2797, iandj ,111,3656, test_neg , MI
2798, iandj ,193,3186, test_neg , MI
2799, iandj ,322,2685, test_neg , MI
2800, iandj ,196,1622, test_neg , MI
2801, iandj ,82,1731, test_neg , MI
2802, iandj ,16,1825, test_neg , MI
2803, iandj ,320,3943, test_neg , MI
2804, iandj ,115,854, test_neg , MI
2805, iandj ,90,1857, test_neg , MI
2806, iandj ,277,3798, test_neg , MI
2807, iandj ,90,1787, test_neg , MI
2808, iandj ,330,2576, test_neg , MI
2809, iandj ,151,4484, test_neg , MI
2810, iandj ,288,2220, test_neg , MI
2811, iandj ,163,360, test_neg , MI
2812, iandj ,250,784, test_neg , MI
2813, iandj ,99,1829, test_neg , MI
2814, iandj ,167,2558, test_neg , MI
2815, iandj ,48,435, test_neg , MI
2816, iandj ,333,948, test_neg , MI
2817, iandj ,300,1739, test_neg , MI
2818, iandj ,230,3006, test_neg , MI
2819, iandj ,252,3616, test_neg , MI
2820, iandj ,168,3721, test_neg , MI
2821, iandj ,308,463, test_neg , MI
2822, iandj ,84,363, test_neg , MI
2823, iandj ,51,3356, test_neg , MI
2824, iandj ,238,3925, test_neg , MI
2825, iandj ,193,325, test_neg , MI
2826, iandj ,129,2599, test_neg , MI
2827, iandj ,84,2840, test_neg , MI
2828, iandj ,6,179, test_neg , MI
2829, iandj ,334,530, test_neg , MI
2830, iandj ,292,4122, test_neg , MI
2831, iandj ,259,3357, test_neg , MI
2832, iandj ,320,535, test_neg , MI
2833, iandj ,286,3531, test_neg , MI
2834, iandj ,150,3910, test_neg , MI
2835, iandj ,203,4503, test_neg , MI
2836, iandj ,315,2182, test_neg , MI
2837, iandj ,231,1233, test_neg , MI
2838, iandj ,169,224, test_neg , MI
2839, iandj ,104,2815, test_neg , MI
2840, iandj ,95,4037, test_neg , MI
2841, iandj ,235,1866, test_neg , MI
2842, iandj ,141,3512, test_neg , MI
2843, iandj ,168,1966, test_neg , MI
2844, iandj ,266,366, test_neg , MI
2845, iandj ,54,4488, test_neg , MI
2846, iandj ,30,4190, test_neg , MI
2847, iandj ,245,4242, test_neg , MI
2848, iandj ,224,1386, test_neg , MI
2849, iandj ,172,1777, test_neg , MI
2850, iandj ,146,605, test_neg , MI
2851, iandj ,86,2750, test_neg , MI
2852, iandj ,296,2797, test_neg , MI
2853, iandj ,270,4195, test_neg , MI
2854, iandj ,238,2272, test_neg , MI
2855, iandj ,71,1528, test_neg , MI
2856, iandj ,87,4384, test_neg , MI
2857, iandj ,12,3676, test_neg , MI
2858, iandj ,180,865, test_neg , MI
2859, iandj ,20,1198, test_neg , MI
2860, iandj ,25,1366, test_neg , MI
2861, iandj ,21,1404, test_neg , MI
2862, iandj ,159,238, test_neg , MI
2863, iandj ,68,250, test_neg , MI
2864, iandj ,300,2128, test_neg , MI
2865, iandj ,328,3177, test_neg , MI
2866, iandj ,224,439, test_neg , MI
2867, iandj ,59,706, test_neg , MI
2868, iandj ,123,712, test_neg , MI
2869, iandj ,249,1409, test_neg , MI
2870, iandj ,16,1688, test_neg , MI
2871, iandj ,315,1078, test_neg , MI
2872, iandj ,297,2593, test_neg , MI
2873, iandj ,165,2871, test_neg , MI
2874, iandj ,265,3811, test_neg , MI
2875, iandj ,72,3649, test_neg , MI
2876, iandj ,51,260, test_neg , MI
2877, iandj ,31,2527, test_neg , MI
2878, iandj ,320,874, test_neg , MI
2879, iandj ,11,1051, test_neg , MI
2880, iandj ,16,400, test_neg , MI
2881, iandj ,330,1719, test_neg , MI
2882, iandj ,18,612, test_neg , MI
2883, iandj ,182,3389, test_neg , MI
2884, iandj ,16,4121, test_neg , MI
2885, iandj ,120,3107, test_neg , MI
2886, iandj ,288,292, test_neg , MI
2887, iandj ,23,1985, test_neg , MI
2888, iandj ,238,1532, test_neg , MI
2889, iandj ,5,667, test_neg , MI
2890, iandj ,258,4351, test_neg , MI
2891, iandj ,251,1964, test_neg , MI
2892, iandj ,56,1738, test_neg , MI
2893, iandj ,280,2148, test_neg , MI
2894, iandj ,21,1216, test_neg , MI
2895, iandj ,246,3895, test_neg , MI
2896, iandj ,216,806, test_neg , MI
2897, iandj ,1,2149, test_neg , MI
2898, iandj ,268,3298, test_neg , MI
2899, iandj ,150,3371, test_neg , MI
2900, iandj ,15,1683, test_neg , MI
2901, iandj ,47,945, test_neg , MI
2902, iandj ,69,630, test_neg , MI
2903, iandj ,328,1950, test_neg , MI
2904, iandj ,249,922, test_neg , MI
2905, iandj ,127,625, test_neg , MI
2906, iandj ,138,4219, test_neg , MI
2907, iandj ,329,725, test_neg , MI
2908, iandj ,333,2251, test_neg , MI
2909, iandj ,150,3498, test_neg , MI
2910, iandj ,10,4296, test_neg , MI
2911, iandj ,262,3696, test_neg , MI
2912, iandj ,252,3534, test_neg , MI
2913, iandj ,235,2945, test_neg , MI
2914, iandj ,13,1403, test_neg , MI
2915, iandj ,71,2120, test_neg , MI
2916, iandj ,38,1936, test_neg , MI
2917, iandj ,334,2492, test_neg , MI
2918, iandj ,326,3765, test_neg , MI
2919, iandj ,117,1633, test_neg , MI
2920, iandj ,106,2848, test_neg , MI
2921, iandj ,295,624, test_neg , MI
2922, iandj ,122,3563, test_neg , MI
2923, iandj ,48,3121, test_neg , MI
2924, iandj ,69,1570, test_neg , MI
2925, iandj ,93,1365, test_neg , MI
2926, iandj ,270,471, test_neg , MI
2927, iandj ,69,2062, test_neg , MI
2928, iandj ,273,4133, test_neg , MI
2929, iandj ,117,1871, test_neg , MI
2930, iandj ,161,2685, test_neg , MI
2931, iandj ,20,2111, test_neg , MI
2932, iandj ,45,3904, test_neg , MI
2933, iandj ,91,4315, test_neg , MI
2934, iandj ,282,1133, test_neg , MI
2935, iandj ,120,3061, test_neg , MI
2936, iandj ,33,4473, test_neg , MI
2937, iandj ,94,2730, test_neg , MI
2938, iandj ,266,3074, test_neg , MI
2939, iandj ,114,2252, test_neg , MI
2940, iandj ,322,2418, test_neg , MI
2941, iandj ,81,4085, test_neg , MI
2942, iandj ,43,4016, test_neg , MI
2943, iandj ,299,4020, test_neg , MI
2944, iandj ,169,3741, test_neg , MI
2945, iandj ,108,3059, test_neg , MI
2946, iandj ,328,2317, test_neg , MI
2947, iandj ,173,1515, test_neg , MI
2948, iandj ,195,758, test_neg , MI
2949, iandj ,114,2044, test_neg , MI
2950, iandj ,32,4208, test_neg , MI
2951, iandj ,142,1054, test_neg , MI
2952, iandj ,267,317, test_neg , MI
2953, iandj ,96,4057, test_neg , MI
2954, iandj ,157,4001, test_neg , MI
2955, iandj ,125,1377, test_neg , MI
2956, iandj ,88,923, test_neg , MI
2957, iandj ,254,3595, test_neg , MI
2958, iandj ,212,2652, test_neg , MI
2959, iandj ,297,3896, test_neg , MI
2960, iandj ,207,2917, test_neg , MI
2961, iandj ,259,3363, test_neg , MI
2962, iandj ,244,3717, test_neg , MI
2963, iandj ,24,2177, test_neg , MI
2964, iandj ,61,3173, test_neg , MI
2965, iandj ,101,4339, test_neg , MI
2966, iandj ,260,3344, test_neg , MI
2967, iandj ,261,2643, test_neg , MI
2968, iandj ,199,3635, test_neg , MI
2969, iandj ,271,2791, test_neg , MI
2970, iandj ,280,398, test_neg , MI
2971, iandj ,40,2541, test_neg , MI
2972, iandj ,9,3020, test_neg , MI
2973, iandj ,293,1794, test_neg , MI
2974, iandj ,113,4085, test_neg , MI
2975, iandj ,130,2498, test_neg , MI
2976, iandj ,45,2218, test_neg , MI
2977, iandj ,330,4151, test_neg , MI
2978, iandj ,274,2468, test_neg , MI
2979, iandj ,137,807, test_neg , MI
2980, iandj ,205,4080, test_neg , MI
2981, iandj ,150,1103, test_neg , MI
2982, iandj ,54,924, test_neg , MI
2983, iandj ,220,1723, test_neg , MI
2984, iandj ,101,1498, test_neg , MI
2985, iandj ,193,642, test_neg , MI
2986, iandj ,125,4392, test_neg , MI
2987, iandj ,106,865, test_neg , MI
2988, iandj ,151,2245, test_neg , MI
2989, iandj ,88,3424, test_neg , MI
2990, iandj ,211,1612, test_neg , MI
2991, iandj ,65,2084, test_neg , MI
2992, iandj ,304,661, test_neg , MI
2993, iandj ,259,3341, test_neg , MI
2994, iandj ,256,591, test_neg , MI
2995, iandj ,259,2830, test_neg , MI
2996, iandj ,23,1037, test_neg , MI
2997, iandj ,96,1582, test_neg , MI
2998, iandj ,209,3894, test_neg , MI
2999, iandj ,195,727, test_neg , MI
3000, iandj ,20,2988, test_neg , MI
3001, iandj ,39,2459, test_neg , MI
3002, iandj ,324,2095, test_neg , MI
3003, iandj ,275,4077, test_neg , MI
3004, iandj ,37,4206, test_neg , MI
3005, iandj ,294,1337, test_neg , MI
3006, iandj ,148,4091, test_neg , MI
3007, iandj ,3,1639, test_neg , MI
3008, iandj ,200,367, test_neg , MI
3009, iandj ,99,1073, test_neg , MI
3010, iandj ,37,3064, test_neg , MI
3011, iandj ,228,3510, test_neg , MI
3012, iandj ,93,2854, test_neg , MI
3013, iandj ,201,1908, test_neg , MI
3014, iandj ,5,4006, test_neg , MI
3015, iandj ,233,1857, test_neg , MI
3016, iandj ,194,3016, test_neg , MI
3017, iandj ,311,4162, test_neg , MI
3018, iandj ,102,3254, test_neg , MI
3019, iandj ,185,459, test_neg , MI
3020, iandj ,103,2581, test_neg , MI
3021, iandj ,46,1458, test_neg , MI
3022, iandj ,145,1399, test_neg , MI
3023, iandj ,117,2272, test_neg , MI
3024, iandj ,302,4294, test_neg , MI
3025, iandj ,131,1996, test_neg , MI
3026, iandj ,98,285, test_neg , MI
3027, iandj ,309,1051, test_neg , MI
3028, iandj ,259,731, test_neg , MI
3029, iandj ,81,126, test_neg , MI
3030, iandj ,154,2463, test_neg , MI
3031, iandj ,300,1473, test_neg , MI
3032, iandj ,94,3540, test_neg , MI
3033, iandj ,147,3368, test_neg , MI
3034, iandj ,119,3477, test_neg , MI
3035, iandj ,33,2808, test_neg , MI
3036, iandj ,33,322, test_neg , MI
3037, iandj ,282,3425, test_neg , MI
3038, iandj ,76,2235, test_neg , MI
3039, iandj ,77,3514, test_neg , MI
3040, iandj ,64,359, test_neg , MI
3041, iandj ,176,1861, test_neg , MI
3042, iandj ,10,966, test_neg , MI
3043, iandj ,272,1078, test_neg , MI
3044, iandj ,168,4057, test_neg , MI
3045, iandj ,26,1550, test_neg , MI
3046, iandj ,271,4476, test_neg , MI
3047, iandj ,158,876, test_neg , MI
3048, iandj ,139,2332, test_neg , MI
3049, iandj ,324,2170, test_neg , MI
3050, iandj ,306,2423, test_neg , MI
3051, iandj ,327,904, test_neg , MI
3052, iandj ,80,1272, test_neg , MI
3053, iandj ,11,1408, test_neg , MI
3054, iandj ,90,3732, test_neg , MI
3055, iandj ,145,394, test_neg , MI
3056, iandj ,123,1905, test_neg , MI
3057, iandj ,65,3471, test_neg , MI
3058, iandj ,151,1486, test_neg , MI
3059, iandj ,42,904, test_neg , MI
3060, iandj ,290,396, test_neg , MI
3061, iandj ,159,1977, test_neg , MI
3062, iandj ,271,3058, test_neg , MI
3063, iandj ,151,404, test_neg , MI
3064, iandj ,259,4297, test_neg , MI
3065, iandj ,145,1753, test_neg , MI
3066, iandj ,138,2340, test_neg , MI
3067, iandj ,268,2094, test_neg , MI
3068, iandj ,65,2996, test_neg , MI
3069, iandj ,85,2882, test_neg , MI
3070, iandj ,328,990, test_neg , MI
3071, iandj ,86,2157, test_neg , MI
3072, iandj ,286,4105, test_neg , MI
3073, iandj ,160,2598, test_neg , MI
3074, iandj ,89,2321, test_neg , MI
3075, iandj ,160,4467, test_neg , MI
3076, iandj ,25,2798, test_neg , MI
3077, iandj ,3,483, test_neg , MI
3078, iandj ,307,3902, test_neg , MI
3079, iandj ,266,1205, test_neg , MI
3080, iandj ,125,2389, test_neg , MI
3081, iandj ,125,1092, test_neg , MI
3082, iandj ,36,4012, test_neg , MI
3083, iandj ,153,3914, test_neg , MI
3084, iandj ,240,397, test_neg , MI
3085, iandj ,223,1550, test_neg , MI
3086, iandj ,145,2638, test_neg , MI
3087, iandj ,90,4419, test_neg , MI
3088, iandj ,98,3344, test_neg , MI
3089, iandj ,154,743, test_neg , MI
3090, iandj ,93,2499, test_neg , MI
3091, iandj ,89,1075, test_neg , MI
3092, iandj ,220,4066, test_neg , MI
3093, iandj ,268,1976, test_neg , MI
3094, iandj ,114,4042, test_neg , MI
3095, iandj ,111,1774, test_neg , MI
3096, iandj ,284,3212, test_neg , MI
3097, iandj ,223,1906, test_neg , MI
3098, iandj ,142,1731, test_neg , MI
3099, iandj ,15,200, test_neg , MI
3100, iandj ,45,3618, test_neg , MI
3101, iandj ,43,3000, test_neg , MI
3102, iandj ,0,2483, test_neg , MI
3103, iandj ,137,2595, test_neg , MI
3104, iandj ,29,525, test_neg , MI
3105, iandj ,232,1024, test_neg , MI
3106, iandj ,26,875, test_neg , MI
3107, iandj ,272,4204, test_neg , MI
3108, iandj ,47,76, test_neg , MI
3109, iandj ,231,3961, test_neg , MI
3110, iandj ,74,1594, test_neg , MI
3111, iandj ,23,2656, test_neg , MI
3112, iandj ,330,1169, test_neg , MI
3113, iandj ,195,3351, test_neg , MI
3114, iandj ,61,2490, test_neg , MI
3115, iandj ,106,1037, test_neg , MI
3116, iandj ,290,2669, test_neg , MI
3117, iandj ,45,3772, test_neg , MI
3118, iandj ,303,3310, test_neg , MI
3119, iandj ,212,3476, test_neg , MI
3120, iandj ,75,3074, test_neg , MI
3121, iandj ,149,166, test_neg , MI
3122, iandj ,301,1230, test_neg , MI
3123, iandj ,4,2642, test_neg , MI
3124, iandj ,184,2355, test_neg , MI
3125, iandj ,224,1460, test_neg , MI
3126, iandj ,56,2584, test_neg , MI
3127, iandj ,67,789, test_neg , MI
3128, iandj ,233,1441, test_neg , MI
3129, iandj ,77,3649, test_neg , MI
3130, iandj ,26,3361, test_neg , MI
3131, iandj ,104,3301, test_neg , MI
3132, iandj ,234,993, test_neg , MI
3133, iandj ,17,340, test_neg , MI
3134, iandj ,59,2195, test_neg , MI
3135, iandj ,99,4211, test_neg , MI
3136, iandj ,203,2138, test_neg , MI
3137, iandj ,166,3913, test_neg , MI
3138, iandj ,58,136, test_neg , MI
3139, iandj ,16,1568, test_neg , MI
3140, iandj ,27,3556, test_neg , MI
3141, iandj ,283,2668, test_neg , MI
3142, iandj ,197,1431, test_neg , MI
3143, iandj ,321,1960, test_neg , MI
3144, iandj ,196,1999, test_neg , MI
3145, iandj ,306,351, test_neg , MI
3146, iandj ,151,4333, test_neg , MI
3147, iandj ,272,1226, test_neg , MI
3148, iandj ,207,2141, test_neg , MI
3149, iandj ,266,765, test_neg , MI
3150, iandj ,236,1491, test_neg , MI
3151, iandj ,195,511, test_neg , MI
3152, iandj ,194,3664, test_neg , MI
3153, iandj ,4,331, test_neg , MI
3154, iandj ,245,4319, test_neg , MI
3155, iandj ,191,2821, test_neg , MI
3156, iandj ,70,2376, test_neg , MI
3157, iandj ,303,1994, test_neg , MI
3158, iandj ,257,2535, test_neg , MI
3159, iandj ,174,4131, test_neg , MI
3160, iandj ,10,2424, test_neg , MI
3161, iandj ,278,2884, test_neg , MI
3162, iandj ,226,1703, test_neg , MI
3163, iandj ,298,863, test_neg , MI
3164, iandj ,283,1679, test_neg , MI
3165, iandj ,35,272, test_neg , MI
3166, iandj ,137,3366, test_neg , MI
3167, iandj ,258,3291, test_neg , MI
3168, iandj ,66,953, test_neg , MI
3169, iandj ,19,3132, test_neg , MI
3170, iandj ,72,4485, test_neg , MI
3171, iandj ,82,3270, test_neg , MI
3172, iandj ,309,2352, test_neg , MI
3173, iandj ,84,362, test_neg , MI
3174, iandj ,111,693, test_neg , MI
3175, iandj ,233,422, test_neg , MI
3176, iandj ,186,3905, test_neg , MI
3177, iandj ,164,1407, test_neg , MI
3178, iandj ,100,1538, test_neg , MI
3179, iandj ,289,2108, test_neg , MI
3180, iandj ,283,1635, test_neg , MI
3181, iandj ,74,3212, test_neg , MI
3182, iandj ,224,331, test_neg , MI
3183, iandj ,200,1213, test_neg , MI
3184, iandj ,219,633, test_neg , MI
3185, iandj ,197,864, test_neg , MI
3186, iandj ,68,1501, test_neg , MI
3187, iandj ,218,3712, test_neg , MI
3188, iandj ,236,3124, test_neg , MI
3189, iandj ,67,1619, test_neg , MI
3190, iandj ,44,2626, test_neg , MI
3191, iandj ,90,1660, test_neg , MI
3192, iandj ,265,3802, test_neg , MI
3193, iandj ,75,2659, test_neg , MI
3194, iandj ,144,4115, test_neg , MI
3195, iandj ,93,3395, test_neg , MI
3196, iandj ,8,1850, test_neg , MI
3197, iandj ,199,599, test_neg , MI
3198, iandj ,321,3275, test_neg , MI
3199, iandj ,69,3460, test_neg , MI
3200, iandj ,22,1717, test_neg , MI
3201, iandj ,279,3616, test_neg , MI
3202, iandj ,182,2860, test_neg , MI
3203, iandj ,324,1796, test_neg , MI
3204, iandj ,159,2196, test_neg , MI
3205, iandj ,196,3013, test_neg , MI
3206, iandj ,152,1129, test_neg , MI
3207, iandj ,270,3306, test_neg , MI
3208, iandj ,114,811, test_neg , MI
3209, iandj ,238,1228, test_neg , MI
3210, iandj ,99,801, test_neg , MI
3211, iandj ,79,2680, test_neg , MI
3212, iandj ,63,4499, test_neg , MI
3213, iandj ,59,1976, test_neg , MI
3214, iandj ,128,2168, test_neg , MI
3215, iandj ,9,2632, test_neg , MI
3216, iandj ,160,4218, test_neg , MI
3217, iandj ,178,2530, test_neg , MI
3218, iandj ,290,931, test_neg , MI
3219, iandj ,275,385, test_neg , MI
3220, iandj ,117,1934, test_neg , MI
3221, iandj ,17,1137, test_neg , MI
3222, iandj ,320,3267, test_neg , MI
3223, iandj ,251,1809, test_neg , MI
3224, iandj ,244,301, test_neg , MI
3225, iandj ,334,3358, test_neg , MI
3226, iandj ,173,2866, test_neg , MI
3227, iandj ,162,2041, test_neg , MI
3228, iandj ,279,4044, test_neg , MI
3229, iandj ,226,2854, test_neg , MI
3230, iandj ,31,702, test_neg , MI
3231, iandj ,322,2495, test_neg , MI
3232, iandj ,113,4387, test_neg , MI
3233, iandj ,155,4253, test_neg , MI
3234, iandj ,189,2988, test_neg , MI
3235, iandj ,55,4167, test_neg , MI
3236, iandj ,120,2268, test_neg , MI
3237, iandj ,86,3694, test_neg , MI
3238, iandj ,162,2901, test_neg , MI
3239, iandj ,19,2788, test_neg , MI
3240, iandj ,250,3331, test_neg , MI
3241, iandj ,220,3763, test_neg , MI
3242, iandj ,46,4255, test_neg , MI
3243, iandj ,138,900, test_neg , MI
3244, iandj ,26,2997, test_neg , MI
3245, iandj ,102,1714, test_neg , MI
3246, iandj ,103,1980, test_neg , MI
3247, iandj ,268,1127, test_neg , MI
3248, iandj ,303,2466, test_neg , MI
3249, iandj ,295,3307, test_neg , MI
3250, iandj ,121,2683, test_neg , MI
3251, iandj ,243,3510, test_neg , MI
3252, iandj ,253,4203, test_neg , MI
3253, iandj ,35,2694, test_neg , MI
3254, iandj ,144,3613, test_neg , MI
3255, iandj ,56,3597, test_neg , MI
3256, iandj ,178,4425, test_neg , MI
3257, iandj ,18,1119, test_neg , MI
3258, iandj ,230,3147, test_neg , MI
3259, iandj ,22,351, test_neg , MI
3260, iandj ,186,1308, test_neg , MI
3261, iandj ,44,3592, test_neg , MI
3262, iandj ,206,701, test_neg , MI
3263, iandj ,322,3961, test_neg , MI
3264, iandj ,217,2468, test_neg , MI
3265, iandj ,313,1218, test_neg , MI
3266, iandj ,215,944, test_neg , MI
3267, iandj ,215,4040, test_neg , MI
3268, iandj ,26,696, test_neg , MI
3269, iandj ,314,3689, test_neg , MI
3270, iandj ,145,3954, test_neg , MI
3271, iandj ,269,4212, test_neg , MI
3272, iandj ,315,439, test_neg , MI
3273, iandj ,186,2887, test_neg , MI
3274, iandj ,87,1916, test_neg , MI
3275, iandj ,77,4313, test_neg , MI
3276, iandj ,334,1291, test_neg , MI
3277, iandj ,41,679, test_neg , MI
3278, iandj ,75,541, test_neg , MI
3279, iandj ,313,2587, test_neg , MI
3280, iandj ,1,4113, test_neg , MI
3281, iandj ,90,3712, test_neg , MI
3282, iandj ,283,1130, test_neg , MI
3283, iandj ,283,2424, test_neg , MI
3284, iandj ,299,691, test_neg , MI
3285, iandj ,70,3666, test_neg , MI
3286, iandj ,78,1634, test_neg , MI
3287, iandj ,288,3896, test_neg , MI
3288, iandj ,84,1837, test_neg , MI
3289, iandj ,185,1939, test_neg , MI
3290, iandj ,24,2979, test_neg , MI
3291, iandj ,140,3733, test_neg , MI
3292, iandj ,253,1121, test_neg , MI
3293, iandj ,40,3413, test_neg , MI
3294, iandj ,238,4113, test_neg , MI
3295, iandj ,237,3134, test_neg , MI
3296, iandj ,187,3018, test_neg , MI
3297, iandj ,272,3630, test_neg , MI
3298, iandj ,244,2972, test_neg , MI
3299, iandj ,325,1073, test_neg , MI
3300, iandj ,65,4380, test_neg , MI
3301, iandj ,231,3086, test_neg , MI
3302, iandj ,147,2332, test_neg , MI
3303, iandj ,159,506, test_neg , MI
3304, iandj ,28,2799, test_neg , MI
3305, iandj ,30,2402, test_neg , MI
3306, iandj ,183,2191, test_neg , MI
3307, iandj ,198,262, test_neg , MI
3308, iandj ,60,717, test_neg , MI
3309, iandj ,92,268, test_neg , MI
3310, iandj ,120,1956, test_neg , MI
3311, iandj ,313,1644, test_neg , MI
3312, iandj ,219,640, test_neg , MI
3313, iandj ,203,429, test_neg , MI
3314, iandj ,60,1051, test_neg , MI
3315, iandj ,232,1552, test_neg , MI
3316, iandj ,81,3043, test_neg , MI
3317, iandj ,249,1644, test_neg , MI
3318, iandj ,3,2669, test_neg , MI
3319, iandj ,3,3907, test_neg , MI
3320, iandj ,295,2772, test_neg , MI
3321, iandj ,272,3036, test_neg , MI
3322, iandj ,38,712, test_neg , MI
3323, iandj ,180,2359, test_neg , MI
3324, iandj ,42,2768, test_neg , MI
3325, iandj ,306,1605, test_neg , MI
3326, iandj ,174,2626, test_neg , MI
3327, iandj ,243,4480, test_neg , MI
3328, iandj ,36,3390, test_neg , MI
3329, iandj ,64,2868, test_neg , MI
3330, iandj ,251,996, test_neg , MI
3331, iandj ,254,1631, test_neg , MI
3332, iandj ,104,1624, test_neg , MI
3333, iandj ,324,1611, test_neg , MI
3334, iandj ,148,948, test_neg , MI
3335, iandj ,208,1553, test_neg , MI
3336, iandj ,296,614, test_neg , MI
3337, iandj ,207,1545, test_neg , MI
3338, iandj ,47,4466, test_neg , MI
3339, iandj ,94,2287, test_neg , MI
3340, iandj ,53,2017, test_neg , MI
3341, iandj ,32,2398, test_neg , MI
3342, iandj ,95,1320, test_neg , MI
3343, iandj ,206,216, test_neg , MI
3344, iandj ,298,1759, test_neg , MI
3345, iandj ,180,4150, test_neg , MI
3346, iandj ,332,2915, test_neg , MI
3347, iandj ,78,4197, test_neg , MI
3348, iandj ,46,1506, test_neg , MI
3349, iandj ,92,1568, test_neg , MI
3350, iandj ,259,1363, test_neg , MI
3351, iandj ,27,3432, test_neg , MI
3352, iandj ,81,114, test_neg , MI
3353, iandj ,39,4179, test_neg , MI
3354, iandj ,121,1005, test_neg , MI
3355, iandj ,255,3804, test_neg , MI
3356, iandj ,23,2347, test_neg , MI
3357, iandj ,274,2465, test_neg , MI
3358, iandj ,250,3532, test_neg , MI
3359, iandj ,166,3708, test_neg , MI
3360, iandj ,288,4232, test_neg , MI
3361, iandj ,302,470, test_neg , MI
3362, iandj ,243,2181, test_neg , MI
3363, iandj ,11,2993, test_neg , MI
3364, iandj ,191,1610, test_neg , MI
3365, iandj ,278,429, test_neg , MI
3366, iandj ,258,2651, test_neg , MI
3367, iandj ,273,769, test_neg , MI
3368, iandj ,230,3599, test_neg , MI
3369, iandj ,255,3044, test_neg , MI
3370, iandj ,152,1710, test_neg , MI
3371, iandj ,191,3098, test_neg , MI
3372, iandj ,316,1138, test_neg , MI
3373, iandj ,23,2386, test_neg , MI
3374, iandj ,21,3370, test_neg , MI
3375, iandj ,168,2908, test_neg , MI
3376, iandj ,17,4170, test_neg , MI
3377, iandj ,265,963, test_neg , MI
3378, iandj ,143,3819, test_neg , MI
3379, iandj ,315,449, test_neg , MI
3380, iandj ,3,2155, test_neg , MI
3381, iandj ,39,1448, test_neg , MI
3382, iandj ,193,503, test_neg , MI
3383, iandj ,290,4161, test_neg , MI
3384, iandj ,167,2595, test_neg , MI
3385, iandj ,21,3675, test_neg , MI
3386, iandj ,97,3176, test_neg , MI
3387, iandj ,147,2713, test_neg , MI
3388, iandj ,255,1255, test_neg , MI
3389, iandj ,114,1703, test_neg , MI
3390, iandj ,111,2783, test_neg , MI
3391, iandj ,175,2622, test_neg , MI
3392, iandj ,23,4428, test_neg , MI
3393, iandj ,330,1963, test_neg , MI
3394, iandj ,173,1832, test_neg , MI
3395, iandj ,273,792, test_neg , MI
3396, iandj ,286,3463, test_neg , MI
3397, iandj ,39,1225, test_neg , MI
3398, iandj ,236,2698, test_neg , MI
3399, iandj ,205,3646, test_neg , MI
3400, iandj ,61,4257, test_neg , MI
3401, iandj ,197,4173, test_neg , MI
3402, iandj ,135,416, test_neg , MI
3403, iandj ,298,346, test_neg , MI
3404, iandj ,295,815, test_neg , MI
3405, iandj ,168,184, test_neg , MI
3406, iandj ,85,4464, test_neg , MI
3407, iandj ,67,2309, test_neg , MI
3408, iandj ,101,1075, test_neg , MI
3409, iandj ,197,1608, test_neg , MI
3410, iandj ,270,926, test_neg , MI
3411, iandj ,137,1107, test_neg , MI
3412, iandj ,67,3585, test_neg , MI
3413, iandj ,148,1973, test_neg , MI
3414, iandj ,149,1654, test_neg , MI
3415, iandj ,60,2803, test_neg , MI
3416, iandj ,124,683, test_neg , MI
3417, iandj ,95,4360, test_neg , MI
3418, iandj ,223,901, test_neg , MI
3419, iandj ,71,1871, test_neg , MI
3420, iandj ,52,3745, test_neg , MI
3421, iandj ,317,3248, test_neg , MI
3422, iandj ,300,1498, test_neg , MI
3423, iandj ,321,1346, test_neg , MI
3424, iandj ,72,1399, test_neg , MI
3425, iandj ,224,658, test_neg , MI
3426, iandj ,296,3435, test_neg , MI
3427, iandj ,3,3631, test_neg , MI
3428, iandj ,69,109, test_neg , MI
3429, iandj ,257,2798, test_neg , MI
3430, iandj ,76,4292, test_neg , MI
3431, iandj ,139,3958, test_neg , MI
3432, iandj ,1,1503, test_neg , MI
3433, iandj ,306,3868, test_neg , MI
3434, iandj ,189,2771, test_neg , MI
3435, iandj ,227,1185, test_neg , MI
3436, iandj ,82,1358, test_neg , MI
3437, iandj ,111,770, test_neg , MI
3438, iandj ,302,3043, test_neg , MI
3439, iandj ,274,4276, test_neg , MI
3440, iandj ,288,1081, test_neg , MI
3441, iandj ,85,336, test_neg , MI
3442, iandj ,18,96, test_neg , MI
3443, iandj ,94,3516, test_neg , MI
3444, iandj ,147,976, test_neg , MI
3445, iandj ,82,243, test_neg , MI
3446, iandj ,55,3725, test_neg , MI
3447, iandj ,68,2841, test_neg , MI
3448, iandj ,185,1038, test_neg , MI
3449, iandj ,124,1125, test_neg , MI
3450, iandj ,155,3834, test_neg , MI
3451, iandj ,176,2942, test_neg , MI
3452, iandj ,92,1454, test_neg , MI
